"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","cell_type"
"REACTOME_ROBO_RECEPTORS_BIND_AKAP5",0.945945945945946,1,0.0404934829859503,0.37624574290227,0.594099814159563,4,"PRKACA, PPP3CB, ROBO3","Pericyte_2"
"REACTOME_ROLE_OF_ABL_IN_ROBO_SLIT_SIGNALING",0.562005277044855,0.984324648639233,0.0878312634480124,-0.497700939867375,-0.922599979187652,6,"CAP2, CLASP1","Pericyte_2"
"REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION",0.506561679790026,0.978964325003929,0.0934449219410994,-0.554375136474492,-0.979884558428231,5,"SOS1","Pericyte_2"
"REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS",0.28436018957346,0.929507095011458,0.09754492162472,0.640489018693547,1.17792265721153,9,"PLD1, ITPR1, PLCG2, PIK3R1","Pericyte_2"
"REACTOME_ROLE_OF_SECOND_MESSENGERS_IN_NETRIN_1_SIGNALING",0.288713910761155,0.929507095011458,0.130105630751129,-0.671169992287355,-1.18632505004675,5,"TRPC4","Pericyte_2"
"REACTOME_RORA_ACTIVATES_GENE_EXPRESSION",0.0795631825273011,0.838305190744215,0.197822021315103,0.713321246738341,1.41567356101439,13,"CPT1A, NCOA1, CHD9, TBL1X, PPARA, NCOA6, RORA","Pericyte_2"
"REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES",0.689547581903276,0.988864383324684,0.0513223330421143,0.416274505168292,0.826147845428289,13,"CYBA, ATP6V1H, ATP6V1D, ATP6V1E1, ATP6V0E1, ATP6V0A1","Pericyte_2"
"REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION",0.681012658227848,0.988864383324684,0.0753093764172773,-0.495132743362832,-0.801106044157477,3,"NSUN4, MTERF4, MRM2","Pericyte_2"
"REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL",0.373801916932907,0.97114600165271,0.12563992130984,-0.410480539653404,-1.03634789334168,45,"UTP15, NOP58, TSR3, WDR36, MPHOSPH10, WDR3, UTP3, THUMPD1, NAT10, RRP7A, IMP4, RRP36, RCL1, WDR46, UTP18, NOP14","Pericyte_2"
"REACTOME_RRNA_PROCESSING",1,1,0.0782955249944794,-0.181380297066315,-0.524075162106311,151,"UTP15, TEX10, RPL27A, RPS4Y1, NOP58, TSR3, WDR36, RPP30, MPHOSPH10, CSNK1E, WDR3, UTP3, DDX21, THUMPD1, ERI1, XRN2, NAT10, RRP7A, RPL9, NCL, RPL37A, IMP4, MPHOSPH6, ISG20L2, RRP36, RPS26, RCL1, WDR46, MTREX, UTP18, NOP14, EXOSC9","Pericyte_2"
"REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION",0.722955145118733,0.995403156002397,0.0743625384422526,-0.421821400907381,-0.781940286875409,6,"NSUN4, MTERF4, MRM2, HSD17B10, TRMT10C, ELAC2","Pericyte_2"
"REACTOME_RSK_ACTIVATION",0.824390243902439,0.995784126626433,0.0639271933359996,-0.395287089279788,-0.684177330507238,4,"RPS6KA2, MAPK1, PDPK1, MAPK3","Pericyte_2"
"REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS",0.1,0.84400887344482,0.222056046145248,-0.906817620724352,-1.33225468780905,2,"RUNX1","Pericyte_2"
"REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN",0.902927580893683,0.996969308313548,0.0383995813369433,0.298291413547394,0.635385925758204,19,"ARID1B, ARID1A, CSNK2A2, RING1, CBX6, PBRM1, CSNK2A1, BMI1, SMARCC1","Pericyte_2"
"REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION",0.913385826771654,0.999814677538918,0.0625237414724762,-0.322047293410415,-0.569233988203927,5,"RUNX1, KCTD6","Pericyte_2"
"REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS",0.0473042170786293,0.78629144608526,0.321775918075361,-0.903529151454807,-1.56386125335925,4,"CLDN5, OCLN, RUNX1, TJP1","Pericyte_2"
"REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION",0.222052067381317,0.908078248852318,0.11101149245045,0.585615891984554,1.22825356287369,17,"MYL9, AGO1, HDAC1, KAT2B, RBBP5, THBS1, KMT2D, TNRC6A, SIN3A","Pericyte_2"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING",0.959459459459459,1,0.0398406946073899,0.459345472232243,0.649786784530393,2,"ELF1","Pericyte_2"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",0.0630335147654773,0.835326493992922,0.287805130535564,-0.630640266542604,-1.54678834983971,37,"PSMA7, PSMD7, PSMC2, PSMC6, PSMF1, PSME3, UBC, PSMD6, SEM1, RUNX1, PSMB1","Pericyte_2"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES",0.172302737520129,0.894827347228719,0.132147260608774,0.773370394339887,1.28561315896434,5,"SOCS3, CTSK","Pericyte_2"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS",0.97972972972973,1,0.038875878582578,0.321476394489634,0.507617879606382,4,"RUNX2, LGALS3","Pericyte_2"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING",0.344316309719934,0.95094014085523,0.0888945288620449,0.744681908274323,1.11891184928917,3,"LIFR, ELF1","Pericyte_2"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING",0.769620253164557,0.995784126626433,0.069119845655101,-0.446936262136672,-0.723125961169701,3,"RUNX1","Pericyte_2"
"REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT",0.864741641337386,0.996969308313548,0.03975964750879,0.331347090527348,0.67363513347812,15,"HDAC6, RUNX2, GLI3, ZNF521","Pericyte_2"
"REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION",0.966216216216216,1,0.0395172228473919,0.451471671198104,0.638648562505166,2,"RUNX2","Pericyte_2"
"REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION",0.463768115942029,0.978964325003929,0.0718276293603809,0.628073164745275,1.04407814327843,5,"AKT3, RUNX2, AKT1","Pericyte_2"
"REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION",0.356807511737089,0.953139510150296,0.0840745577910723,0.564261063547109,1.10329095288522,12,"HDAC6, RUNX2, GLI3, ZNF521, HES1","Pericyte_2"
"REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION",0.7,0.988864383324684,0.072003313661988,-0.457067984161129,-0.791109959683867,4,"SMAD3","Pericyte_2"
"REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION",0.0207721191646944,0.607827168102719,0.352487857583619,0.889746554136627,1.53589696219852,6,"ZFHX3, CDKN1A","Pericyte_2"
"REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION",0.443163097199341,0.978964325003929,0.0753093764172773,0.694137168141593,1.04296652548668,3,"SPP1, ITGA4, RUNX3","Pericyte_2"
"REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING",0.221169036334913,0.908078248852318,0.11331290842208,0.668078959717312,1.22866328772119,9,"MAML3, KAT2B, RBPJ, SNW1, HES1, MAMLD1, RUNX3","Pericyte_2"
"REACTOME_RUNX3_REGULATES_P14_ARF",0.882447665056361,0.996969308313548,0.041488040200221,0.379112885123997,0.630218737897719,5,"KRAS, TGFB1, RUNX3","Pericyte_2"
"REACTOME_RUNX3_REGULATES_WNT_SIGNALING",0.385826771653543,0.977687360276563,0.110122263835536,-0.617089914701439,-1.09073592734179,5,"LEF1","Pericyte_2"
"REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION",0.368760064412238,0.966657998365406,0.0838361057159929,0.671446721012885,1.11618022411425,5,"TEAD1, TEAD3, RUNX3, TEAD2","Pericyte_2"
"REACTOME_SARS_COV_1_INFECTION",0.410334346504559,0.977687360276563,0.115734447701689,-0.402587429817323,-0.988132982859675,33,"ST6GALNAC3, MAP1LC3B, ST3GAL2, UBC, CANX, CHMP4B, MGAT1, PRKCSH, PIK3C3","Pericyte_2"
"REACTOME_SARS_COV_2_INFECTION",0.421725239616613,0.977687360276563,0.117249716749792,-0.389518855176219,-0.988804336067284,47,"MGAT5, ST6GALNAC3, MAP1LC3B, ST3GAL2, UBC, CANX, CHMP4B, MGAT1, PRKCSH, PIK3C3","Pericyte_2"
"REACTOME_SARS_COV_INFECTIONS",0.318021201413428,0.937267650578381,0.14551614609036,-0.380380498368471,-1.05636332535569,103,"HSP90AA1, PTGES3, FKBP4, MGAT5, HSP90AB1, ST6GALNAC3","Pericyte_2"
"REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS",0.465408805031447,0.978964325003929,0.0704500850658419,0.539656692987307,1.02094252419374,10,"FTH1, COLEC11, APOE, HSP90B1","Pericyte_2"
"REACTOME_SCAVENGING_BY_CLASS_B_RECEPTORS",0.172297297297297,0.894827347228719,0.135740943810425,0.875587409420964,1.2385996199725,2,"SSC5D, CD36","Pericyte_2"
"REACTOME_SCAVENGING_BY_CLASS_F_RECEPTORS",0.00403837314272887,0.344530585969831,0.407017918923954,-0.962670325545416,-1.70156582572934,5,"HSPH1, HSP90AA1, SCARF1","Pericyte_2"
"REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA",0.43492586490939,0.978964325003929,0.0762797180809272,0.701601149283702,1.05418143060251,3,"LRP1, HBA1","Pericyte_2"
"REACTOME_SCF_SKP2_MEDIATED_DEGRADATION_OF_P27_P21",0.302839116719243,0.937267650578381,0.140406238523342,-0.455066770258942,-1.11232640470158,39,"PSMA7, PSMD7, PSMC2, CUL1, PSMC6, PSMF1, PSME3, UBC, PSMD6, SEM1, PSMB1","Pericyte_2"
"REACTOME_SEALING_OF_THE_NUCLEAR_ENVELOPE_NE_BY_ESCRT_III",0.745762711864407,0.995784126626433,0.0471642455670861,0.387233206546897,0.781231141655803,14,"TUBB4A, CHMP2B, TUBA4A, TUBA1C, TUBB2A, TUBB4B, VPS4A, CHMP7","Pericyte_2"
"REACTOME_SELECTIVE_AUTOPHAGY",0.153354632587859,0.894827347228719,0.204294756516886,-0.531530860275049,-1.3295385011298,44,"HSP90AA1","Pericyte_2"
"REACTOME_SELENOAMINO_ACID_METABOLISM",0.509116409537167,0.978964325003929,0.0605092988656667,0.374983715755105,0.973815673389108,83,"RPS27L, RPS7, RPS16, RPL8, RPL28, PAPSS1, FAU, RPLP0, RPL15, NNMT, RPS5, RPS2, RPL24, RPL35A, RPS27, RPS6, RPS3, RPL36, RPL14, RPL22, RPS11, RPL26L1, AIMP2, RPS24, RPL7A, RPL23A, RPS17, RPS4X","Pericyte_2"
"REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION",0.00131509706127685,0.172825672136133,0.45505986738723,-0.929222088648184,-1.91868311660737,10,"HSP90AA1, HSP90AB1","Pericyte_2"
"REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION",0.465189873417722,0.978964325003929,0.0707899094502623,0.578080961353694,1.0249704322699,7,"FARP2, SEMA3A","Pericyte_2"
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",0.000564986587921221,0.111510121358255,0.477270815362862,0.888535090601806,1.8064092652962,15,"ROCK2, MYL9, MYH11, MYL6","Pericyte_2"
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",0.000647142542467202,0.113393754385642,0.477270815362862,0.874826825356726,1.80371422866959,16,"ROCK2, MYL9, MYH11, MYL6","Pericyte_2"
"REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION",0.601351351351351,0.985083461971168,0.0614364107201271,0.594001349383106,0.937940423077951,4,"RHOA, ARHGAP35, PLXNB1, SEMA4D","Pericyte_2"
"REACTOME_SEMAPHORIN_INTERACTIONS",0.339705882352941,0.948846870225813,0.0833634065110386,0.461903193185265,1.09431275523436,37,"ROCK2, MYL9, MYH11, MYL6, PLXND1, FARP2","Pericyte_2"
"REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP",0.00492517771076817,0.344530585969831,0.407017918923954,0.7771743343591,1.80127709444565,33,"IGFBP7, STAT3, CDKN1A, IL6, ANAPC1, CCNA2, CDC16","Pericyte_2"
"REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS",0.591216216216216,0.985083461971168,0.062249042949858,0.598849430246709,0.945595643088892,4,"ATM, KAT5, KPNA2, NBN","Pericyte_2"
"REACTOME_SENSORY_PERCEPTION",0.426174496644295,0.977687360276563,0.119887845115423,-0.357693998999253,-0.979223402479522,88,"LPL, EPS8, ANO2, CASK, PDE6B, GPC4, CLIC5, CTBP2, LRP12, CALM1, PRKCA","Pericyte_2"
"REACTOME_SENSORY_PERCEPTION_OF_TASTE",0.632850241545894,0.985083461971168,0.0567672387487446,0.540557733893525,0.898596766775166,5,"TRPM4, GNB1, SCN3A","Pericyte_2"
"REACTOME_SENSORY_PROCESSING_OF_SOUND",0.49375,0.978964325003929,0.105520936843198,-0.36873379657185,-0.912412139367507,40,"EPS8, CASK, CLIC5, CTBP2","Pericyte_2"
"REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA",0.322289156626506,0.937267650578381,0.132147260608774,-0.471811291061225,-1.09547985320602,24,"EPS8, CASK, CLIC5","Pericyte_2"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",0.192307692307692,0.894827347228719,0.190023305279108,-0.440915842959457,-1.21633015634358,97,"XPO1, WAPL, PSMA7, PSMD7, CLASP1, RANGAP1, PDS5B, ITGB3BP, CENPC, NUDC, PSMC2, HDAC8, PPP2CB, PSMC6, NDEL1, PSMF1, PSME3, UBC, PSMD6, SEM1, PSMB1, CLIP1","Pericyte_2"
"REACTOME_SERINE_BIOSYNTHESIS",0.766891891891892,0.995784126626433,0.0500922874402106,0.495066587554049,0.781720386770908,4,"SERINC5, PSPH, SRR","Pericyte_2"
"REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE",0.837465564738292,0.995784126626433,0.069119845655101,-0.324339502861508,-0.685269238058144,12,"UNC13B, PPFIA3","Pericyte_2"
"REACTOME_SEROTONIN_RECEPTORS",0.280442804428044,0.929507095011458,0.107972360317345,0.869387303693873,1.15325130123097,1,"HTR1F","Pericyte_2"
"REACTOME_SHC1_EVENTS_IN_EGFR_SIGNALING",0.812199036918138,0.995784126626433,0.0451344222209097,0.410933006414101,0.709360157995742,6,"EGFR, KRAS, NRAS, GRB2","Pericyte_2"
"REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING",0.605546995377504,0.985083461971168,0.0567672387487446,0.443716458665944,0.895184373949304,14,"NRG2, EGFR, KRAS, NRAS","Pericyte_2"
"REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING",0.68088467614534,0.988864383324684,0.0524827622635459,0.461133420466287,0.848069971711077,9,"NRG2, KRAS, NRAS","Pericyte_2"
"REACTOME_SHC_MEDIATED_CASCADE_FGFR1",0.75,0.995784126626433,0.0739901439101341,-0.375765940694131,-0.739737741033096,8,"SOS1, FGF1, FGFR1, HRAS","Pericyte_2"
"REACTOME_SHC_MEDIATED_CASCADE_FGFR3",0.827027027027027,0.995784126626433,0.0687943095604775,-0.340130718947848,-0.654518928692222,7,"SOS1, FGF1","Pericyte_2"
"REACTOME_SHC_MEDIATED_CASCADE_FGFR4",0.823369565217391,0.995784126626433,0.0692836467392548,-0.336311319464869,-0.662066858122482,8,"SOS1, FGF1","Pericyte_2"
"REACTOME_SHC_RELATED_EVENTS_TRIGGERED_BY_IGF1R",0.860158311345646,0.996969308313548,0.0656813601934011,-0.339297364281462,-0.628963532413499,6,"SOS1, HRAS","Pericyte_2"
"REACTOME_SIALIC_ACID_METABOLISM",0.209631728045326,0.900788106614384,0.161978948883402,-0.557208782922355,-1.2715441063893,19,"ST6GALNAC3, ST8SIA6, ST3GAL6, ST3GAL2","Pericyte_2"
"REACTOME_SIGNALING_BY_ACTIVIN",0.130081300813008,0.871137026239067,0.204294756516886,-0.715767223599752,-1.45192960291785,9,"SMAD3, ACVR2A, FSTL3, ACVR1B, ACVR1C","Pericyte_2"
"REACTOME_SIGNALING_BY_ALK",0.10641627543036,0.85187038758212,0.169570644405628,0.706050974401458,1.38053057823276,12,"STAT3, HIF1A, HDAC1","Pericyte_2"
"REACTOME_SIGNALING_BY_ALK_IN_CANCER",0.0257926776443804,0.656049236212708,0.352487857583619,0.664904068861427,1.56024863047354,35,"JUNB, STAT3, HIP1, TPM4, SEC31A","Pericyte_2"
"REACTOME_SIGNALING_BY_BMP",0.125,0.871137026239067,0.216542836735348,-0.659220301833926,-1.41642906728441,15,"FSTL1, SKI, SMAD6, UBE2D3, BMPR1B, ACVR2A, SMAD1, SMAD7, SMURF1","Pericyte_2"
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS",0.34375,0.95094014085523,0.130105630751129,-0.426547695666012,-1.05546955327451,40,"FXR1, QKI, KIAA1549, VWF, CALM1, FN1, MARK3, SRC, BRAF, KSR1, HRAS, ZC3HAV1","Pericyte_2"
"REACTOME_SIGNALING_BY_CSF3_G_CSF",0.202453987730061,0.894827347228719,0.117249716749792,0.606347807222595,1.2501653306802,16,"STAT3, SOCS3, KRAS, STAT1, ELOC","Pericyte_2"
"REACTOME_SIGNALING_BY_CTNNB1_PHOSPHO_SITE_MUTANTS",0.695102685624013,0.988864383324684,0.051530912208539,0.455759200593971,0.838186249792862,9,"PPP2R5E, PPP2R5D, APC","Pericyte_2"
"REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS",0.231629392971246,0.917787820893605,0.11101149245045,0.638638165519182,1.2215953263025,11,"STAT3, LRRFIP1, STAT1","Pericyte_2"
"REACTOME_SIGNALING_BY_EGFR",0.726865671641791,0.995487702235107,0.0468819856878333,0.348445014246617,0.803368971232133,30,"EPS15, CBL, EGFR, HGS, PTPRK, KRAS, NRAS, SH3GL2","Pericyte_2"
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER",0.0934844192634561,0.84400887344482,0.248911114434702,-0.705297489314344,-1.5253976713241,14,"HSP90AA1, SOS1","Pericyte_2"
"REACTOME_SIGNALING_BY_ERBB2",0.234939759036145,0.922222222222222,0.157402899305283,-0.501470562490581,-1.20644850536852,30,"HSP90AA1, SOS1, PRKCA, UBC, NRG1, SRC","Pericyte_2"
"REACTOME_SIGNALING_BY_ERBB2_ECD_MUTANTS",0.0372028457846516,0.784268766576587,0.321775918075361,-0.788280751353371,-1.66206423275079,11,"HSP90AA1, SOS1","Pericyte_2"
"REACTOME_SIGNALING_BY_ERBB2_IN_CANCER",0.130813953488372,0.871137026239067,0.211400189384923,-0.655024474007203,-1.40741373132076,15,"HSP90AA1, SOS1","Pericyte_2"
"REACTOME_SIGNALING_BY_ERBB4",0.358098068350669,0.953139510150296,0.0810802057550866,0.471746604772075,1.09337933072531,33,"NRG2, SPARC, EGFR, APOE, WWOX, GFAP, APH1A, KRAS, NRAS, S100B","Pericyte_2"
"REACTOME_SIGNALING_BY_ERYTHROPOIETIN",0.923512747875354,1,0.0656813601934011,-0.261766127015044,-0.566140453680695,14,"SOS1, STAT5B, HRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR",0.284457478005865,0.929507095011458,0.0931454575337804,0.479484027633361,1.14009205767946,40,"RBFOX2, MKNK1, HNRNPH1, CBL, FGF2, FGFRL1, POLR2B, GTF2F2, KRAS, NRAS, POLR2H","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR1",0.686567164179104,0.988864383324684,0.0494904866135495,0.369136908661804,0.81259951501801,23,"MKNK1, CBL, FGF2, FGFRL1, KRAS, NRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE",0.379785604900459,0.977687360276563,0.0795564677235957,0.501650577353323,1.08592138660776,21,"STAT3, FGF2, LRRFIP1, KRAS, NRAS, STAT1","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR2",0.294721407624633,0.930814634146341,0.0911073131586733,0.486759197097174,1.142217962272,35,"RBFOX2, MKNK1, HNRNPH1, CBL, FGF2, POLR2B, GTF2F2, KRAS, NRAS, POLR2H","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR2_IIIA_TM",0.636363636363636,0.985083461971168,0.0544555953940371,0.431462047537198,0.870461474583827,14,"FGF2, POLR2B, GTF2F2, POLR2H","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR2_IN_DISEASE",0.751914241960184,0.995784126626433,0.0465084048719156,0.360543771911024,0.780467940039178,21,"FGF2, POLR2B, GTF2F2, KRAS, NRAS, POLR2H","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR3",0.782742681047766,0.995784126626433,0.0449543067640062,0.350817457654819,0.747270839791473,19,"MKNK1, CBL, FGF2, KRAS, NRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR3_FUSIONS_IN_CANCER",0.87027027027027,0.996969308313548,0.0662842187012672,-0.312165219441009,-0.600704475136893,7,"SOS1, HRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR4",0.789877300613497,0.995784126626433,0.0443293451680314,0.348469475972516,0.749168239800299,20,"MKNK1, CBL, FGF2, KRAS, NRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR4_IN_DISEASE",0.894021739130435,0.996969308313548,0.0652353056017703,-0.305055697187505,-0.600536631685964,8,"SOS1, HRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FGFR_IN_DISEASE",0.301775147928994,0.936809858826818,0.0902635484340068,0.485599823365768,1.13201621979863,34,"STAT3, FGF2, POLR2B, LRRFIP1, GTF2F2, KRAS, NRAS, POLR2H, STAT1","Pericyte_2"
"REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS",0.631901840490798,0.985083461971168,0.0545680646670941,0.422501300291137,0.871111384422602,16,"CDKN1A, SPTBN1, KRAS, NRAS","Pericyte_2"
"REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS",0.69170579029734,0.988864383324684,0.0513223330421143,0.422011316342561,0.825152216615878,12,"CDKN1A, KRAS, NRAS, GRB2, PIM1","Pericyte_2"
"REACTOME_SIGNALING_BY_GPCR",0.529722589167767,0.980405249827308,0.055826471778749,0.337619799369184,0.972785788348618,212,"ROCK2, ADCY3, ADCY5, PTH1R, DGKG, GNA12, PDE1A, AGT, ACKR1, RGS6, SSTR2, PREX1, VAV2, ARHGEF17, GNAI3, KALRN, PRKAR2B, PSAP, ADCY6, FZD10, ITPR1, PDE4B, CX3CL1, CAMK2G, AKT3, GABBR2, RAMP1, EGFR, GNAI1, GNB2, GPR20, GRK5, PTCH2, CREB1, FGD1, ACKR3, OBSCN, NBEA, ARHGEF33, RASGRP2, FZD6, WNT6, PLCB4, PPP2R5D, HTR1F, RAMP3, KRAS, PIK3R6, ARHGEF6, GNB1, ADCY9, NRAS, ADCY1, ARHGEF3, PLCB1, ARHGEF10L, DGKD","Pericyte_2"
"REACTOME_SIGNALING_BY_HEDGEHOG",0.833798882681564,0.995784126626433,0.037536290520292,0.291678162860269,0.77348936870451,97,"ADCY3, ADCY5, PRKAR2B, ADCY6, GPR161, TUBB4A, PTCH2, SUFU, GLI3, SMURF2, ADCY9, ADCY1, OS9","Pericyte_2"
"REACTOME_SIGNALING_BY_HIPPO",0.910543130990415,0.999252969778626,0.0396787203613389,0.319695962302047,0.611518563204679,11,"YWHAE, AMOTL2, MOB1A","Pericyte_2"
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",0.759878419452888,0.995784126626433,0.0791316651768349,-0.30357538316258,-0.745112307712448,33,"PDE3B, SOS1, FGF1, ATP6V1G1, FGFR1, HRAS, PIK3C3, ATP6V1B2, ATP6V1C1","Pericyte_2"
"REACTOME_SIGNALING_BY_INTERLEUKINS",0.528704939919893,0.980405249827308,0.0564118388217596,0.337609047921983,0.966653899653048,201,"JUNB, STAT3, TNFRSF1B, IL1RAPL1, BCL6, CDKN1A, LIFR, SOCS3, IL6, MAPK10, TIMP1, CBL, NFKBIA, PDCD4, CRK, FGF2, TNFRSF1A, NFKB2, CSF1, TEC, IL15, HIF1A, HNRNPDL, GSDMD, HSP90B1, IL4R, CREB1, RPLP0, STX4, INPPL1, RAPGEF1, RALA, HAVCR2, PPP2R5D, PELI3, FOXO3, BCL2, PTPN23, RORA, MAP3K7, STAT1, VEGFA","Pericyte_2"
"REACTOME_SIGNALING_BY_KIT_IN_DISEASE",0.416275430359937,0.977687360276563,0.0758886900606117,0.536374396219947,1.0487645824588,12,"STAT3, KRAS, NRAS, STAT1","Pericyte_2"
"REACTOME_SIGNALING_BY_LEPTIN",0.0709779179810726,0.838305190744215,0.211400189384923,0.7945322153288,1.44120386999064,8,"STAT3, SOCS3, SH2B1","Pericyte_2"
"REACTOME_SIGNALING_BY_LRP5_MUTANTS",0.820945945945946,0.995784126626433,0.0469758727821845,0.54894370091804,0.776531791146954,2,"KREMEN1, LRP5","Pericyte_2"
"REACTOME_SIGNALING_BY_MAPK_MUTANTS",0.265822784810127,0.928910282800773,0.133554954557592,-0.76587704020612,-1.23916007215252,3,"DUSP6, DUSP16","Pericyte_2"
"REACTOME_SIGNALING_BY_MEMBRANE_TETHERED_FUSIONS_OF_PDGFRA_OR_PDGFRB",0.453047775947282,0.978964325003929,0.0741758965588009,0.689813543631144,1.03647012125977,3,"KANK1, ETV6, KDR","Pericyte_2"
"REACTOME_SIGNALING_BY_MET",0.284883720930233,0.929507095011458,0.0925528864684773,0.466012916794836,1.13616897710211,49,"STAT3, COL27A1, EPS15, CBL, CRK, ITGA3, HGS, RAPGEF1, KRAS, NRAS, SH3GL2, PTK2, ARF6","Pericyte_2"
"REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS",0.895209580838323,0.996969308313548,0.0374584205912161,0.293631705744305,0.661783315618805,27,"ACTG1, CAMK2G, KRAS, CNKSR2, NRAS, ARRB1, VCL","Pericyte_2"
"REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS",0.182926829268293,0.894827347228719,0.160801401070022,-0.772209315189733,-1.33656808478604,4,"BRAF, RAF1, MRAS, PPP1CC","Pericyte_2"
"REACTOME_SIGNALING_BY_MST1",0.78695652173913,0.995784126626433,0.060640400949416,-0.613912851139129,-0.814724203768907,1,"SPINT2","Pericyte_2"
"REACTOME_SIGNALING_BY_NODAL",0.479338842975207,0.978964325003929,0.0995791200495904,-0.451233595305062,-0.953372929639627,12,"SMAD3, ACVR2A, ACVR1B, ACVR1C","Pericyte_2"
