"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"811","REACTOME_METALLOPROTEASE_DUBS",0.460388639760837,0.772762271414822,0.0684714904492087,0.415073363141221,1.00365753489298,19,"UBA52, EP300, BARD1, UBB, KAT2B, PSMD14, RPS27A, MYSM1, ABRAXAS2, BRCA1, STAMBP, STAMBPL1, ABRAXAS1, BABAM2"
"812","REACTOME_METALLOTHIONEINS_BIND_METALS",0.511513157894737,0.786806105905449,0.0679922591544058,0.491322027051756,0.982961828790046,8,"MT1X, MT2A, MT1E"
"813","REACTOME_METAL_ION_SLC_TRANSPORTERS",0.619190404797601,0.813712749983827,0.0544555953940371,0.367317351893621,0.897886649874448,20,"SLC41A2, SLC41A1, HEPH, CP, SLC39A14, SLC30A5, SLC40A1"
"814","REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS",0.947488584474886,0.965848609893366,0.0542315935495841,-0.315119916579771,-0.556722285622669,4,"S100A9, LTF, S100A7, S100A8"
"815","REACTOME_METHIONINE_SALVAGE_PATHWAY",0.826315789473684,0.8991253336152,0.0484087618816951,0.401897939106251,0.714211743173938,5,"ADI1, ENOPH1, APIP"
"816","REACTOME_METHYLATION",0.168789808917197,0.542182315049776,0.132846300606183,0.588956162260418,1.28994553110728,12,"NNMT, MTR, AHCY, TRMT112"
"817","REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING",0.48448275862069,0.783577712609971,0.0730744399126987,0.555309398140148,1.0250847275806,6,"GRB2, PIK3R1, HGF"
"818","REACTOME_MET_ACTIVATES_PTK2_SIGNALING",0.0704022988505747,0.389230543963687,0.20207170902116,0.535235924704206,1.39724025943357,29,"COL5A2, ITGB1, COL1A1, LAMA5, LAMC1, COL1A2, LAMA4, LAMB2, FN1, ITGA3, HGF, COL24A1, COL3A1"
"819","REACTOME_MET_ACTIVATES_PTPN11",0.745614035087719,0.871482172300528,0.0531298054705469,0.440694682071883,0.783157330415753,5,"GRB2, HGF"
"820","REACTOME_MET_ACTIVATES_RAP1_AND_RAC1",0.903536977491961,0.94490373067834,0.0403295396423143,0.304104048402705,0.652513974481201,11,"GRB2, CRKL, RAP1A, HGF, DOCK7"
"821","REACTOME_MET_ACTIVATES_RAS_SIGNALING",0.533505154639175,0.794721014520245,0.0894366833718621,-0.417443478983715,-0.944845635710985,10,"KRAS, SOS1, MET"
"822","REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS",0.546099290780142,0.797332522114656,0.0684714904492087,0.583176452388573,0.97636266423454,4,"ITGB1, HGF"
"823","REACTOME_MET_PROMOTES_CELL_MOTILITY",0.141061452513966,0.513380883782486,0.136490437780413,0.468027800576897,1.29214794707263,39,"COL5A2, ITGB1, COL1A1, GRB2, LAMA5, LAMC1, COL1A2, LAMA4, LAMB2, CRKL, FN1, RAP1A, ITGA3, HGF, COL24A1, DOCK7, COL3A1"
"824","REACTOME_MET_RECEPTOR_ACTIVATION",0.93287037037037,0.962611520653422,0.0555947097758869,-0.306232898113225,-0.579675424513906,5,"MET, SPINT1"
"825","REACTOME_MET_RECEPTOR_RECYCLING",0.717863105175292,0.858863094820336,0.0525898950623616,0.410111229144011,0.828127200753884,9,"GRB2, CRKL, HGF"
"826","REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",0.867001254705144,0.92281678612393,0.0305608138615649,0.245823138078916,0.787623920298142,101,"KIF22, DCTN2, CTSO, CTSB, SEC24A, RAB7A, KIF23, TUBB4A, AP1G1, AP1M1, TUBA4A, LGMN, DCTN5, KLC4, AP1S3, SEC24D, AP2A2, CLTA, AP2A1, ARF1, KIF5B, SEC13, TUBB4B, TUBA1C, KLC2, ACTR1A, DCTN4"
"827","REACTOME_MICRORNA_MIRNA_BIOGENESIS",0.85233918128655,0.912807414382141,0.03863723737086,0.287643635956728,0.726335900025301,24,"DGCR8, POLR2H, POLR2C, POLR2I, TARBP2, POLR2B, DICER1, POLR2G, POLR2D, XPO5"
"828","REACTOME_MINERALOCORTICOID_BIOSYNTHESIS",0.529069767441861,0.794721014520245,0.0745500777420554,-0.722514726580827,-0.973413360360547,1,"CYP21A2"
"829","REACTOME_MIRO_GTPASE_CYCLE",0.152960526315789,0.526482918562126,0.142901149386948,0.661050159453063,1.3225278694649,8,"RHOT1, TRAK2, MFN1, MYO19"
"830","REACTOME_MISCELLANEOUS_SUBSTRATES",0.41439205955335,0.746441591828145,0.102080107662747,-0.462998528457319,-1.02764303624425,9,"CYP2U1, CYP4B1"
"831","REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS",0.249249249249249,0.619984641173216,0.152144922367565,-0.443826704225439,-1.20159026774179,19,"LRRC8B, CTNS, ADD1, NIPA1, DMTN, NIPAL1, LRRC8D, ADD2, MAGT1"
"832","REACTOME_MISMATCH_REPAIR",0.0632911392405063,0.370940170940171,0.224966093540314,0.62201807082247,1.40734257164956,14,"MSH3, MSH2, POLD4, POLD3, MSH6, PMS2, RPA2, RPA1, PCNA"
"833","REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION",0.615960099750623,0.813161013815272,0.0462302524077616,0.290178820203229,0.920875152411879,88,"ACTB, SIRT1, PPARGC1A, ATP6V1F, BCL7B, SMARCD3, ATP6V1G1, HINT1, ASAH1, SMARCD1, ACTL6A, SMARCD2, DCT, CDK2, SMARCA4, SS18, ATP6V1E1, ARID1A, MOV10, TNRC6A, DPF2"
"834","REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT",0.480793060718711,0.781513814052137,0.0573667426768556,0.305484657177957,0.995355249042083,115,"ACTB, SIRT1, ALX3, PPARGC1A, ATP6V1F, BCL7B, ZIC1, CREBBP, SMARCD3, AKT3, ATP6V1G1, HINT1, ASAH1, SMARCD1, ACTL6A, SMARCD2, DCT, CDK2, MAPK3, SMARCA4, SS18, ATP6V1E1, ARID1A, SNAI2, AIMP1, MOV10, TNRC6A, DPF2"
"835","REACTOME_MITOCHONDRIAL_BIOGENESIS",0.0536159600997506,0.3512351197478,0.216542836735348,0.42709746604149,1.35538301472255,88,"GLUD1, PPARGC1A, CRTC3, ATP5MC2, POLRMT, MEF2D, HCFC1, ATP5MC3, CREBBP, SMARCD3, APOOL, ATP5ME, TFB1M, ATP5MG, PRKAB1, ATP5PF, ATP5MC1, MTX1, ATP5F1A, NCOA2, NCOR1, CHD9, ACSS2, ATP5PD, IDH2, ATP5PB"
"836","REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",0.0937972768532526,0.431915311982086,0.178219874951973,0.550766890095009,1.35347739835514,21,"AKAP1, VDAC2, SPG7, PMPCB, VDAC3, VDAC1, STOML2, MICU2, SMDT1, MICU3"
"837","REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION",0.318696883852691,0.679657733290281,0.0847985102819124,0.410331373338184,1.11446636058388,35,"ACADVL, ACOT2, ECI1, ACBD6, MECR, ACADL, ACAA2"
"838","REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS",0.118971061093248,0.480311074553204,0.161978948883402,0.624965061873637,1.34098325417568,11,"ACADVL, MECR, ACADL"
"839","REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS",0.151724137931034,0.524687457068279,0.147331213699377,0.709697558293795,1.31008070571967,6,"ECI1, ACADL, ACADM"
"840","REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS",0.581578947368421,0.800174459522417,0.0857844408075645,-0.400062999003831,-0.909431325007202,11,"GLRX5, FDX1"
"841","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION",0.00773061460269019,0.142961431737454,0.407017918923954,0.465473942820731,1.48502173631134,94,"UQCRQ, GLUD1, IDH3A, PRKACA, MRPS2, ACOT2, ECI1, ECH1, SPG7, ALDH1B1, COX5A, ATP5MG, SLC25A5, ATP5PF, ACAT1, COX5B, OXCT1, ATP5F1A, FH, TIMM22, CHCHD2, ALDH18A1, SLC25A6, ATP5PD, IDH2, TIMM9, OGDH, MRPS10, MICU2"
"842","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT",0.0542328042328042,0.353097953400945,0.222056046145248,0.464293643936033,1.38523514126121,58,"TOMM7, CYC1, SLC25A12, COX17, GFER, PMPCB, TOMM20, ATP5MC1, VDAC1, MTX1, ATP5F1A, GRPEL1, TIMM22, CHCHD2, SLC25A6, TIMM9, SLC25A13, TIMM23, CHCHD10, ATP5F1B, PITRM1, GRPEL2, TOMM22, TIMM21, TIMM50, PMPCA, CMC2"
"843","REACTOME_MITOCHONDRIAL_RNA_DEGRADATION",0.565943238731219,0.800174459522417,0.0637845390312975,0.472745685020966,0.954603368510587,9,"REXO2, FASTK, FASTKD2"
"844","REACTOME_MITOCHONDRIAL_TRANSLATION",0.00336051892188669,0.0830487265253921,0.431707695803346,0.486867767446588,1.54400270032732,90,"MRPL41, CHCHD1, MRPS2, MRPL54, MTFMT, GFM1, MRPL22, MRPS27, MRPL51, MRPL40, MRPL13, MRPS33, MRPS34, MRPL24, MRPL37, MRPL36, MRPL15, MRPS22, MRPS31, MRPL46, MRPL2, ERAL1, MRPS12, MRPS10, MRPL49, MRPL11, DAP3, MTIF2, MRPS26, MRPL9, MRPL23, MRPS15, MRPL17"
"845","REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION",0.376068376068376,0.724570960186765,0.117249716749792,-0.398398143898139,-1.06438239740733,17,"WARS2, YARS2, AARS2, PPA2, CARS2, PARS2"
"846","REACTOME_MITOCHONDRIAL_UNCOUPLING",0.808771929824561,0.896569648898747,0.0493910105981501,0.413538507222712,0.734898165364809,5,"SLC25A27, SLC25A4"
"847","REACTOME_MITOPHAGY",0.00564074417330184,0.119418681522585,0.407017918923954,0.581489534349187,1.57933457486237,35,"TOMM7, ULK1, UBE2D2, VDAC2, OPTN, UBA52, PRKN, UBE2L3, TOMM20, VDAC3, MAP1LC3B, VDAC1, ATG5, MFN1, CSNK2A2, UBB"
"848","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",0.300236406619385,0.659760002393991,0.0782955249944794,0.325824714951151,1.08066109972023,135,"ORC2, JAK2, CDKN2D, CDK7, PSMD5, PSMD8, PSMC2, CDKN1C, PSMB7, LYN, UBA52, AKT3, CDK6, PSMB6, LIN9, PSMD13, CDK2, PRIM2, CDKN1B, ABL1, MCM5, UBB, PSME1, PSMA4, RBL2, PSMD12, TFDP2, POLA2, RPA2, PSMB1, LIN54, HDAC1, PSMD14, RPS27A, RPA1, PCNA, PSMD6, RBBP4, PSMF1, E2F4, PSMB4, CCNH, CUL1, PSMD11, CDKN2A, PPP2R1A"
"849","REACTOME_MITOTIC_G2_G2_M_PHASES",0.046029919447641,0.32317120871011,0.224966093540314,0.377934870331825,1.27874748528224,175,"LCMT1, CKAP5, PRKAR2B, TUBG2, PRKACA, ODF2, DCTN2, CDK7, NDE1, CEP78, PSMD5, CEP63, OPTN, CEP192, PSMD8, PSMC2, CEP76, HAUS6, CEP57, CDK5RAP2, PSMB7, SDCCAG8, UBA52, RBX1, SSNA1, PSMB6, PAFAH1B1, LIN9, EP300, CEP135, PSMD13, TUBB4A, TUBG1, TUBA4A, CDK2, UBB, PSME1, PSMA4, FBXW11, PSMD12, PSMB1, CEP72, HAUS8, CEP131, LIN54, HAUS7, PSMD14, TUBB4B, RPS27A, TUBA1C, PPME1, PSMD6, RBBP4, ACTR1A, PSMF1, CDC25B, PCNT, PLK1, PSMB4, TUBGCP4, CCNH, CUL1, HAUS2, PSMD11, NINL, PPP2R1A, DYNC1I2"
"850","REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",0.0736961451247165,0.392443275878859,0.173747838999571,0.358537453747727,1.23173620415893,208,"LBR, CKAP5, CLIP1, NDEL1, NUP188, UBE2E1, NDE1, PSMD5, ANAPC4, UBE2I, PSMD8, PSMC2, SMC3, EMD, STAG1, CHMP3, CHMP7, PSMB7, NUP54, UBA52, POM121, RPS27, NUP107, RAD21, PSMB6, PAFAH1B1, NUP35, ANAPC1, PPP2R5A, PSMD13, CDC26, TUBB4A, BANF1, ANAPC7, HDAC8, TUBA4A, ANAPC5, TAOK1, CHMP4C, UBB, RCC1, VPS4A, PSME1, PDS5B, PSMA4, PPP2R5E, KNL1, CHMP6, NUP43, NUP133, PSMD12, ANAPC16, CHMP2A, ANAPC11, PSMB1, SEC13, PSMD14, TUBB4B, RPS27A, TUBA1C, BUB3, PSMD6, PSMF1, DSN1, ANKLE2, NUP93, ZWILCH, PLK1, PSMB4, CENPP, IST1, PDS5A, PSMD11, PPP2R1A, DYNC1I2, CC2D1B, NUP58, SEM1"
"851","REACTOME_MITOTIC_PROMETAPHASE",0.0513112884834664,0.343924311997288,0.211400189384923,0.372776585680617,1.26533707034593,177,"CKAP5, PRKAR2B, CLIP1, TUBG2, PRKACA, NDEL1, ODF2, DCTN2, NDE1, CEP78, CEP63, NEK9, CEP192, SMC3, CEP76, STAG1, HAUS6, NCAPD2, CEP57, CDK5RAP2, SDCCAG8, RPS27, SSNA1, NUP107, RAD21, PAFAH1B1, PPP2R5A, CEP135, TUBB4A, TUBG1, HDAC8, TUBA4A, TAOK1, NUMA1, CSNK2A2, PDS5B, PPP2R5E, KNL1, NUP43, NUP133, CEP72, HAUS8, CEP131, SEC13, HAUS7, TUBB4B, TUBA1C, BUB3"
"852","REACTOME_MITOTIC_PROPHASE",0.215384615384615,0.595518222865037,0.101713902282311,0.374612392847622,1.1630111764897,77,"RAB1B, NUP188, GORASP2, GOLGA2, SET, NEK9, EMD, NUP54, POM121, NUP214, NUP107, NUP35, POM121C, ENSA, BANF1, MCPH1, NUMA1, GORASP1, MAPK3"
"853","REACTOME_MITOTIC_SPINDLE_CHECKPOINT",0.48811013767209,0.783577712609971,0.0571258510018113,0.30753433975696,0.983220298853052,98,"CKAP5, CLIP1, NDEL1, UBE2E1, NDE1, ANAPC4, RPS27, NUP107, PAFAH1B1, ANAPC1, PPP2R5A, CDC26, ANAPC7, ANAPC5, TAOK1, PPP2R5E, KNL1, NUP43, NUP133, ANAPC16, ANAPC11, SEC13"
"854","REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS",0.0201302850945233,0.213140525533693,0.352487857583619,0.707652264606414,1.54991650448742,12,"SMC3, STAG1, MAU2, RAD21, KIF23, PDS5B, PLK1, PDS5A"
"855","REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM",0.288364249578415,0.651823355817875,0.100633389423036,0.618914293631797,1.19139965789338,7,"TLR2, UBA52, UBB, RPS27A, B2M"
"856","REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",0.106534090909091,0.458203490847169,0.160801401070022,0.496010808610365,1.33928811701439,34,"TGFB2, FBN1, ITGB1, LTBP2, LTBP1, ITGA8, LTBP3, ITGB5, FBLN1, LTBP4, FN1, EMILIN1"
"857","REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS",0.585308056872038,0.800174459522417,0.0797705918628453,-0.471170231749002,-0.921266540799471,6,"GPHN, MOCS2"
"858","REACTOME_MRNA_CAPPING",0.15429403202329,0.527272518882738,0.132846300606183,0.491442815232728,1.27267670101586,28,"RNGTT, CDK7, GTF2F1, GTF2H2, POLR2H, POLR2C, GTF2H3, POLR2I, POLR2B, CCNH, POLR2G, NCBP1, POLR2D, ERCC3"
"859","REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE",0.369426751592357,0.724570960186765,0.083129129135339,0.500532626849714,1.09627824030252,12,"EXOSC1, NT5C3B, EXOSC5, DCPS, HBS1L"
"860","REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE",0.199044585987261,0.572544260045909,0.120985142145252,0.538598087756178,1.22515657231738,15,"DDX6, DCP2, PATL1, XRN1, LSM3, LSM7, LSM2"
"861","REACTOME_MRNA_EDITING",0.931578947368421,0.962611520653422,0.0429311093452583,0.329432079809653,0.585432860147276,5,"ADARB1, APOBEC1"
"862","REACTOME_MRNA_EDITING_C_TO_U_CONVERSION",0.99438202247191,0.995528945219859,0.0429311093452583,0.272729510951865,0.42583322125378,3,"APOBEC1, APOBEC3H"
"863","REACTOME_MRNA_SPLICING",0.00249558891884114,0.0698764897275518,0.431707695803346,0.42755619562409,1.46831932020903,206,"MAGOH, WBP4, UBL5, SNRPG, CCAR1, SUGP1, SRSF11, HNRNPA2B1, U2AF1, GTF2F1, CACTIN, EFTUD2, SRRM1, FAM32A, U2AF2, SF3B6, PRPF3, IK, PHF5A, SYF2, TXNL4A, SNRPD3, SRRT, GPKOW, PRCC, SNU13, LSM3, SNRPC, CDC5L, PUF60, DDX46, GCFC2, SRRM2, FAM50A, POLR2H, PRPF31, SNRPB2, LSM7, SRSF5, PPIH, SNRPA, MTREX, WBP11, ACIN1, CCDC12, SNRPD2, RBM25, TRA2B, HNRNPH1, ALYREF, LUC7L3, BUD13, POLR2C, PRPF6, SNRNP200, POLR2I, PRKRIP1, DHX8, LSM2, PNN, EIF4A3, HNRNPU, SNW1, SMNDC1, SRSF2, POLR2B, SF3B5, U2SURP, GPATCH1, DDX5, CASC3, ZNF830, PRPF8, DHX15, SNRPN, YBX1, SNRNP70, CDC40, RBM8A, SRSF8, MAGOHB, SNRNP40, SNRNP25, SF3B4, RBM10, RBM5, PCBP2, POLR2G, PRPF4B, LSM8"
"864","REACTOME_MRNA_SPLICING_MINOR_PATHWAY",0.458839406207827,0.771932944995331,0.0636424081651019,0.347569713709424,1.00638994870739,50,"SNRPG, GTF2F1, EFTUD2, SF3B6, TXNL4A, SNRPD3, POLR2H, SNRPD2, POLR2C, PRPF6, SNRNP200, POLR2I, SRSF2, POLR2B, SF3B5, PRPF8, YBX1, SNRNP40, SNRNP25, SF3B4, POLR2G"
"865","REACTOME_MTORC1_MEDIATED_SIGNALLING",0.00170364970938606,0.0528131409909677,0.45505986738723,0.686026236683161,1.71730360080522,23,"RRAGC, RHEB, SLC38A9, MTOR, RPS6, EIF4B, EIF4G1, EIF4E, EEF2K, LAMTOR2"
"866","REACTOME_MTOR_SIGNALLING",0.0180740645804534,0.210105424479297,0.352487857583619,0.54514854140452,1.50506565583758,39,"RRAGC, RHEB, SLC38A9, PRKAA1, PRKAB1, STRADB, STRADA, MTOR, RPS6, EIF4B, EIF4G1, EIF4E, EEF2K, LAMTOR2, PRKAG2"
"867","REACTOME_MUCOPOLYSACCHARIDOSES",0.437299035369775,0.756474103585657,0.0747385227439092,0.483019253100527,1.03641110418299,11,"GUSB, IDS, HYAL1, GLB1"
"868","REACTOME_MULTIFUNCTIONAL_ANION_EXCHANGERS",0.126475548060708,0.486451966061491,0.160801401070022,0.700097220775805,1.34767543407329,7,"SLC26A6, SLC26A3, SLC26A2"
"869","REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS",0.333333333333333,0.693839972022582,0.110564716336619,-0.65985401459854,-1.16576393892133,4,"CHRM1, CHRM2, CHRM5, CHRM3"
"870","REACTOME_MUSCLE_CONTRACTION",0.00848382429641371,0.146781288509543,0.380730400722792,0.413908583812727,1.40367873122724,176,"TPM2, MYL9, LMOD1, SORBS1, CES1, TMOD1, PLN, MYL6, ACTG2, ACTA2, PRKACA, ITPR1, RYR1, SORBS3, CASQ2, FXYD1, DMD, DES, RYR2, MYH11, AHCYL1, TPM1, CACNB2, TLN1, MYL12A, VIM, TNNC1, ACTC1, ITGB5, ATP1A1, MYL6B, RANGRF, CAMK2B, KCNK2, KCNQ1, ATP2A2, KCNK1, KCNA5, CALD1"
"871","REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE",0.74125,0.871482172300528,0.0378487722705029,0.268468523527878,0.85995008825594,102,"IKBIP, MAP2K7, IKBKG, MAP3K7, IRF3, UBE2D2, OPTN, BIRC2, UBA52, HMGB1, TANK, MAP2K6, MAP2K1, NFKB1, MAPK3, UBB, TICAM1, FBXW11, NFKBIB, TAB3, TIFA, FOS, USP14, IRAK2, RPS6KA2, RPS27A"
"872","REACTOME_MYOCLONIC_EPILEPSY_OF_LAFORA",0.0484140233722871,0.332200571439883,0.266350657088526,0.722423782196615,1.45877201596555,9,"PPP1R3C, UBA52, GYG1, UBB, RPS27A, GYS1"
"873","REACTOME_MYOGENESIS",0.266871165644172,0.628613763308388,0.148261500475107,-0.42198463540115,-1.18382614710215,23,"CDH2, BNIP2, MAPK11, MEF2C, CTNNA2, TCF4, MAPK14, TCF3, MEF2A, MAPK12"
"874","REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS",0.0509461426491994,0.34280040170159,0.241339976815091,0.55552602713157,1.43863133130442,28,"EIF4A1, PAIP1, ZFP36L2, EIF4A2, EIF4B, EIF4G1, PABPC1, EIF4A3, CNOT6, EIF4E, TNKS1BP1, DICER1, CNOT8, RPS2, PAIP2, POLR2D, CNOT3"
"875","REACTOME_M_PHASE",0.00539104345657007,0.115541375809946,0.407017918923954,0.385047372033421,1.35697605747702,321,"LBR, CKAP5, PRKAR2B, CLIP1, TUBG2, RAB1B, PRKACA, NDEL1, ODF2, NUP188, GORASP2, DCTN2, UBE2E1, GOLGA2, NDE1, CEP78, PSMD5, CEP63, SET, ANAPC4, NEK9, UBE2I, CEP192, PSMD8, PSMC2, SMC3, CEP76, EMD, STAG1, HAUS6, CHMP3, CHMP7, NCAPD2, CEP57, CDK5RAP2, PSMB7, MAU2, NUP54, SDCCAG8, UBA52, POM121, NUP214, RPS27, SSNA1, NUP107, RAD21, PSMB6, PAFAH1B1, NUP35, ANAPC1, POM121C, PPP2R5A, ENSA, CEP135, PSMD13, KIF23, CDC26, TUBB4A, BANF1, TUBG1, MCPH1, ANAPC7, HDAC8, TUBA4A, ANAPC5, TAOK1, NUMA1, GORASP1, MAPK3, CHMP4C, CSNK2A2, UBB, RCC1, VPS4A, PSME1, PDS5B, PSMA4, PPP2R5E, KNL1, CHMP6, NUP43, NUP133, PSMD12, ANAPC16, CHMP2A, USO1, ANAPC11, PSMB1, CEP72, HAUS8, CEP131, SEC13, HAUS7, PSMD14, TUBB4B, RPS27A, TUBA1C, BUB3"
"876","REACTOME_NADE_MODULATES_DEATH_SIGNALLING",0.772511848341232,0.882870683818551,0.0656813601934011,-0.387221298686778,-0.757123439315844,6,"CASP3"
"877","REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS",0.705882352941177,0.852607788595271,0.0762797180809272,-0.34250511311666,-0.808898727302532,12,"SLC6A6, SLC6A12, SLC6A7, SLC6A1, SLC6A20"
"878","REACTOME_NCAM1_INTERACTIONS",0.18854748603352,0.565487662531556,0.115734447701689,0.44779006178766,1.23627487158935,39,"COL6A2, COL5A2, COL6A1, CACNB2, COL4A2, COL4A1, PSPN, COL6A3"
"879","REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH",0.588313413014608,0.800174459522417,0.051218434854034,0.309888282363185,0.926934540248421,59,"COL6A2, COL5A2, GRB2, COL6A1, CACNB2, COL4A2, COL4A1, PSPN, MAPK3, COL6A3"
"880","REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION",0.777586206896552,0.885225194132873,0.0503964322442957,0.407747630078587,0.752690067376196,6,"NECTIN1, PVR, NECTIN2"
"881","REACTOME_NEDDYLATION",0.0727069351230425,0.39077163892756,0.173747838999571,0.35607412592075,1.2327466676734,224,"ZBTB16, FBXO17, FBXL12, OBSL1, FBXW5, COMMD6, PSMD5, KLHL42, UBE2D2, CUL3, PSMD8, PSMC2, COPS6, KLHL20, FBXO32, ASB13, CUL9, CUL7, PSMB7, UBA52, PALB2, NAE1, RBX1, PSMB6, RBBP7, MUL1, PSMD13, FBXL3, COPS2, KEAP1, KLHL2, ERCC8, KLHL3, CCDC8, NPLOC4, KLHL9, NUB1, DDB2, COMMD9, FBXL19, BTBD6, VHL, UBE2M, FBXL22, UBB, UBXN7, ANKRD9, DCAF6, DCUN1D2, PSME1, PSMA4, COPS3, ELOB, COMMD1, FBXW11, PSMD12, COMMD5, DDA1, PSMB1, FBXO31, KLHL22, FBXL4, COPS4, PSMD14, ASB3, RPS27A, ASB8, SOCS3, PSMD6, WSB1, CUL4A, PSMF1, BTBD1, KLHL13, KLHL21, COP1, GPS1, PSMB4, CUL1, COPS8, CCDC22, CAND1, PSMD11"
"882","REACTOME_NEF_AND_SIGNAL_TRANSDUCTION",0.0287143911003397,0.249240914750949,0.352487857583619,-0.767812055231895,-1.55761027433148,7,"ELMO1, FYN"
"883","REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION",0.363486842105263,0.720334655130978,0.0857844408075645,0.565722057520669,1.13181000978978,8,"AP2A2, AP2A1, ARF1, AP2M1, ATP6V1H, AP2S1, AP2B1"
"884","REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION",0.48448275862069,0.783577712609971,0.0730744399126987,0.555532380853061,1.02549634707468,6,"AP2A2, AP2A1, AP2M1, ATP6V1H, AP2S1, AP2B1"
"885","REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION",0.195325542570952,0.567032009871525,0.12563992130984,0.619528326371063,1.25099783240817,9,"HLA-A, AP1G1, AP1M1, AP1S3, B2M, AP1S2"
"886","REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS",0.0967741935483871,0.435233160621762,0.176694268938498,0.583854610195925,1.36973855502699,17,"HLA-A, AP1G1, AP1M1, AP1S3, AP2A2, AP2A1, ARF1, B2M"
"887","REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION",0.1,0.443989769820972,0.16440575583821,0.468679988996086,1.32113493001105,45,"SIRT1, CDK7, SAP30L, POLR1C, GTF2H2, SMARCA5, UBTF, POLR2H, RRP8, GTF2H3, SAP30, SAP30BP, HDAC1, POLR1B, TAF1A, MBD2, CCNH"
"888","REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY",0.332758620689655,0.693839972022582,0.0934449219410994,0.623968971764138,1.1518282701172,6,"MAP2K1, MAPK3, RAF1, MAP2K2, MAPK1"
"889","REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS",0.344013490725126,0.702596964586847,0.0902635484340068,0.590940256216656,1.13755010400648,7,"UBE2I, KCTD1, WWOX"
"890","REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING",0.466863033873343,0.774349651740974,0.0670512579829467,0.391728868908315,0.995967847435707,26,"GRB2, UBA52, FGF2, MKNK1, MAPK3, UBB, FGF17, RPS27A"
"891","REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING",0.586156111929308,0.800174459522417,0.0561766586307176,0.361982838756506,0.920338778527362,26,"GRB2, UBA52, FGF2, MKNK1, MAPK3, UBB, FGF17, RPS27A"
"892","REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING",0.449704142011834,0.770286246657409,0.069119845655101,0.40898723870479,1.0238023273088,23,"GRB2, UBA52, FGF2, MKNK1, MAPK3, UBB, FGF17, RPS27A"
"893","REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING",0.497041420118343,0.786367558239862,0.0642140881844605,0.396552041261862,0.992673766615975,23,"GRB2, UBA52, FGF2, MKNK1, MAPK3, UBB, FGF17, RPS27A"
